id,type,name,displayName,symbol,clientType,isActive,year,description,systemEmail,contactEmail,url,domains,createdAt,updatedAt,provider_id,provider_type,member_id,member_type,raw_json
ucalg.library,clients,University of Calgary,University of Calgary,UCALG.LIBRARY,repository,True,2020,General collection for UCalgary DataCite DOIs,,,,*,,,ucalg,providers,,,"{""id"": ""ucalg.library"", ""type"": ""clients"", ""attributes"": {""name"": ""University of Calgary"", ""symbol"": ""UCALG.LIBRARY"", ""year"": 2020, ""alternateName"": null, ""description"": ""General collection for UCalgary DataCite DOIs"", ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2020-03-03T17:01:00.000Z"", ""updated"": ""2025-04-03T20:41:54.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""ucalg"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""DCAN"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.11575"", ""type"": ""prefixes""}]}}}"
ul.ulir,clients,University of Limerick Institutional Repository,University of Limerick Institutional Repository,UL.ULIR,repository,True,2020,,,,https://ulir.ul.ie,*,,,ul,providers,,,"{""id"": ""ul.ulir"", ""type"": ""clients"", ""attributes"": {""name"": ""University of Limerick Institutional Repository"", ""symbol"": ""UL.ULIR"", ""year"": 2020, ""alternateName"": ""ULIR"", ""description"": null, ""language"": [""en""], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://ulir.ul.ie"", ""created"": ""2020-03-30T08:15:54.000Z"", ""updated"": ""2024-01-11T14:48:31.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""ul"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""IRLCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.34961"", ""type"": ""prefixes""}]}}}"
umass.uma,clients,University of Massachusetts (UMass) Amherst,University of Massachusetts (UMass) Amherst,UMASS.UMA,repository,True,2018,,,,https://scholarworks.umass.edu/,*,,,umass,providers,,,"{""id"": ""umass.uma"", ""type"": ""clients"", ""attributes"": {""name"": ""University of Massachusetts (UMass) Amherst"", ""symbol"": ""UMASS.UMA"", ""year"": 2018, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://scholarworks.umass.edu/"", ""created"": ""2018-04-17T13:24:38.000Z"", ""updated"": ""2025-04-29T18:38:44.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""umass"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.7275"", ""type"": ""prefixes""}]}}}"
umass.umw,clients,University of Massachusetts (UMass) Chan Medical School,University of Massachusetts (UMass) Chan Medical School,UMASS.UMW,repository,True,2018,,,,https://repository.escholarship.umassmed.edu/,*,,,umass,providers,,,"{""id"": ""umass.umw"", ""type"": ""clients"", ""attributes"": {""name"": ""University of Massachusetts (UMass) Chan Medical School"", ""symbol"": ""UMASS.UMW"", ""year"": 2018, ""alternateName"": ""eScholarship@UMassChan"", ""description"": null, ""language"": [""en""], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://repository.escholarship.umassmed.edu/"", ""created"": ""2018-04-17T13:26:23.000Z"", ""updated"": ""2024-12-20T14:08:19.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""umass"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.13028"", ""type"": ""prefixes""}]}}}"
umich.library,clients,University of Michigan Library,University of Michigan Library,UMICH.LIBRARY,repository,True,2018,,,,,*,,,umich,providers,,,"{""id"": ""umich.library"", ""type"": ""clients"", ""attributes"": {""name"": ""University of Michigan Library"", ""symbol"": ""UMICH.LIBRARY"", ""year"": 2018, ""alternateName"": null, ""description"": null, ""language"": null, ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": null, ""url"": null, ""created"": ""2018-12-07T11:43:23.000Z"", ""updated"": ""2018-12-07T11:56:46.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""umich"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.7302"", ""type"": ""prefixes""}]}}}"
uutah.marriott,clients,J. Willard Marriott Library,J. Willard Marriott Library,UUTAH.MARRIOTT,repository,True,2018,,,,,*,,,uutah,providers,,,"{""id"": ""uutah.marriott"", ""type"": ""clients"", ""attributes"": {""name"": ""J. Willard Marriott Library"", ""symbol"": ""UUTAH.MARRIOTT"", ""year"": 2018, ""alternateName"": null, ""description"": null, ""language"": null, ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": null, ""url"": null, ""created"": ""2018-10-24T22:04:17.000Z"", ""updated"": ""2018-10-25T17:48:46.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""uutah"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.7278"", ""type"": ""prefixes""}, {""id"": ""10.26051"", ""type"": ""prefixes""}, {""id"": ""10.26052"", ""type"": ""prefixes""}, {""id"": ""10.26053"", ""type"": ""prefixes""}, {""id"": ""10.26054"", ""type"": ""prefixes""}, {""id"": ""10.26055"", ""type"": ""prefixes""}]}}}"
uwa.lib,clients,University of Washington Libraries,University of Washington Libraries,UWA.LIB,repository,True,2020,,,,,*,,,uwa,providers,,,"{""id"": ""uwa.lib"", ""type"": ""clients"", ""attributes"": {""name"": ""University of Washington Libraries"", ""symbol"": ""UWA.LIB"", ""year"": 2020, ""alternateName"": ""University of Washington Libraries"", ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2020-03-31T08:48:38.000Z"", ""updated"": ""2021-11-10T00:01:21.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""uwa"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""orbisco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.6069"", ""type"": ""prefixes""}, {""id"": ""10.7915"", ""type"": ""prefixes""}]}}}"
wustl.lib,clients,Washington University in St. Louis Libraries,Washington University in St. Louis Libraries,WUSTL.LIB,repository,True,2018,,,,,*,,,wustl,providers,,,"{""id"": ""wustl.lib"", ""type"": ""clients"", ""attributes"": {""name"": ""Washington University in St. Louis Libraries"", ""symbol"": ""WUSTL.LIB"", ""year"": 2018, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2018-08-30T15:16:47.000Z"", ""updated"": ""2023-05-08T14:03:23.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""wustl"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.7936"", ""type"": ""prefixes""}]}}}"
wuua.wqayci,clients,Open Research Knowledge Graph (ORKG),Open Research Knowledge Graph (ORKG),WUUA.WQAYCI,repository,True,2020,,,,https://orkg.org/,*,,,wuua,providers,,,"{""id"": ""wuua.wqayci"", ""type"": ""clients"", ""attributes"": {""name"": ""Open Research Knowledge Graph (ORKG)"", ""symbol"": ""WUUA.WQAYCI"", ""year"": 2020, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://orkg.org/"", ""created"": ""2020-09-29T06:10:13.000Z"", ""updated"": ""2020-10-12T16:05:53.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""wuua"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""tibco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.48366"", ""type"": ""prefixes""}]}}}"
wuw.research,clients,WU Research,WU Research,WUW.RESEARCH,repository,True,2022,,,,https://research.wu.ac.at/,*,,,wuw,providers,,,"{""id"": ""wuw.research"", ""type"": ""clients"", ""attributes"": {""name"": ""WU Research"", ""symbol"": ""WUW.RESEARCH"", ""year"": 2022, ""alternateName"": null, ""description"": null, ""language"": [""de""], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://research.wu.ac.at/"", ""created"": ""2022-08-31T12:01:02.000Z"", ""updated"": ""2024-01-10T11:04:41.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""wuw"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""tuwienco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.57938"", ""type"": ""prefixes""}]}}}"
wyoming.rep1,clients,WyoScholar,WyoScholar,WYOMING.REP1,repository,True,2020,,,,https://wyoscholar.uwyo.edu,*,,,oxop,providers,,,"{""id"": ""wyoming.rep1"", ""type"": ""clients"", ""attributes"": {""name"": ""WyoScholar"", ""symbol"": ""WYOMING.REP1"", ""year"": 2020, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://wyoscholar.uwyo.edu"", ""created"": ""2020-03-30T15:37:44.000Z"", ""updated"": ""2024-02-28T19:42:28.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""oxop"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""LYRASIS"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.15786"", ""type"": ""prefixes""}]}}}"
ylyl.emptiness,clients,Emptiness,Emptiness,YLYL.EMPTINESS,repository,True,2024,"The Field Reports are a series of academic reflections and analyses authored by project team members and other researchers working on resonant themes. The Reports are produced and made available through the ERC-funded EMPTINESS project, based at the Centre for Migration, Policy & Society (COMPAS), School of Anthropology & Museum Ethnography (SAME), University of Oxford.",,,https://emptiness.eu/field-reports/,emptiness.eu,,,ylyl,providers,,,"{""id"": ""ylyl.emptiness"", ""type"": ""clients"", ""attributes"": {""name"": ""Emptiness"", ""symbol"": ""YLYL.EMPTINESS"", ""year"": 2024, ""alternateName"": null, ""description"": ""The Field Reports are a series of academic reflections and analyses authored by project team members and other researchers working on resonant themes. The Reports are produced and made available through the ERC-funded EMPTINESS project, based at the Centre for Migration, Policy & Society (COMPAS), School of Anthropology & Museum Ethnography (SAME), University of Oxford."", ""language"": [""en""], ""clientType"": ""repository"", ""domains"": ""emptiness.eu"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""https://emptiness.eu/field-reports/"", ""created"": ""2024-04-16T13:29:36.000Z"", ""updated"": ""2024-06-13T13:17:03.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""ylyl"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""BLCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.60650"", ""type"": ""prefixes""}]}}}"
zbmed.oroboros,clients,Oroboros Instruments,Oroboros Instruments,ZBMED.OROBOROS,repository,True,2019,,,,oroboros.at,*,,,wfnq,providers,,,"{""id"": ""zbmed.oroboros"", ""type"": ""clients"", ""attributes"": {""name"": ""Oroboros Instruments"", ""symbol"": ""ZBMED.OROBOROS"", ""year"": 2019, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": ""oroboros.at"", ""created"": ""2019-02-06T10:17:53.000Z"", ""updated"": ""2021-02-15T14:17:40.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""wfnq"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""zbmedco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.26124"", ""type"": ""prefixes""}]}}}"
zbmed.unikoeln,clients,Universitäts- und Stadtbibliothek Köln,Universitäts- und Stadtbibliothek Köln,ZBMED.UNIKOELN,repository,True,2016,,,,,"*.uni-koeln.de,*historium-estudies.net*,ride.i-d-e.de,pessoadigital.pt,kompakkt.de,*.kompakkt.de,*.kriminologie.de",,,tdje,providers,,,"{""id"": ""zbmed.unikoeln"", ""type"": ""clients"", ""attributes"": {""name"": ""Universitäts- und Stadtbibliothek Köln"", ""symbol"": ""ZBMED.UNIKOELN"", ""year"": 2016, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*.uni-koeln.de,*historium-estudies.net*,ride.i-d-e.de,pessoadigital.pt,kompakkt.de,*.kompakkt.de,*.kriminologie.de"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2016-02-17T10:52:24.000Z"", ""updated"": ""2025-09-23T11:28:16.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""tdje"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""HBZCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.18716"", ""type"": ""prefixes""}]}}}"
fehi.xvevxv,clients,Pharmrxiv,Pharmrxiv,FEHI.XVEVXV,repository,True,2022,,,,,"pharmrxiv.de,*.pharmrxiv.de,*.pharmrxiv.eu,*.pharmrxiv.org,*.pharmrxiv.net",,,fehi,providers,,,"{""id"": ""fehi.xvevxv"", ""type"": ""clients"", ""attributes"": {""name"": ""Pharmrxiv"", ""symbol"": ""FEHI.XVEVXV"", ""year"": 2022, ""alternateName"": ""pharmrxiv"", ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""pharmrxiv.de,*.pharmrxiv.de,*.pharmrxiv.eu,*.pharmrxiv.org,*.pharmrxiv.net"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2022-03-28T05:58:49.000Z"", ""updated"": ""2023-05-11T11:15:55.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""fehi"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""TIBCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.57747"", ""type"": ""prefixes""}]}}}"
heallink.panteion,clients,Panteion University,Panteion University,HEALLINK.PANTEION,repository,True,2019,,,,,*.panteion.gr,,,bedd,providers,,,"{""id"": ""heallink.panteion"", ""type"": ""clients"", ""attributes"": {""name"": ""Panteion University"", ""symbol"": ""HEALLINK.PANTEION"", ""year"": 2019, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*.panteion.gr"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2019-03-12T08:43:45.000Z"", ""updated"": ""2022-02-28T10:29:44.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""bedd"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""hlco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.26250"", ""type"": ""prefixes""}]}}}"
inist.inra,clients,INRAE,INRAE,INIST.INRA,repository,True,2014,"INRAE is the world’s first organisation specialized on agricultural, food and environmental sciences. Data INRAE is offered by INRAE as part of its mission to open the results of its research.
Data INRAE will share research data in relation with food, nutrition, agriculture and environment. It includes experimental, simulation and observation data, omic data, survey and text data.
Only data produced by or in collaboration with INRAE will be hosted in the repository, but anyone can access the metadata and the open data.",,,,*,,,gkjj,providers,,,"{""id"": ""inist.inra"", ""type"": ""clients"", ""attributes"": {""name"": ""INRAE"", ""symbol"": ""INIST.INRA"", ""year"": 2014, ""alternateName"": null, ""description"": ""INRAE is the world’s first organisation specialized on agricultural, food and environmental sciences. Data INRAE is offered by INRAE as part of its mission to open the results of its research.\r\nData INRAE will share research data in relation with food, nutrition, agriculture and environment. It includes experimental, simulation and observation data, omic data, survey and text data.\r\nOnly data produced by or in collaboration with INRAE will be hosted in the repository, but anyone can access the metadata and the open data."", ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2014-05-28T13:36:54.000Z"", ""updated"": ""2025-08-20T08:52:59.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""gkjj"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""inistco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.14758"", ""type"": ""prefixes""}, {""id"": ""10.15454"", ""type"": ""prefixes""}, {""id"": ""10.17180"", ""type"": ""prefixes""}]}}}"
psnc.uwr,clients,Uniwersytet Wrocławski,Uniwersytet Wrocławski,PSNC.UWR,repository,True,2019,,,,,*,,,dxmj,providers,,,"{""id"": ""psnc.uwr"", ""type"": ""clients"", ""attributes"": {""name"": ""Uniwersytet Wrocławski"", ""symbol"": ""PSNC.UWR"", ""year"": 2019, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2019-04-01T08:14:38.000Z"", ""updated"": ""2025-05-23T09:10:09.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""dxmj"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""psncco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.34616"", ""type"": ""prefixes""}]}}}"
subgoe.bamberg,clients,Universitätsbibliothek Bamberg,Universitätsbibliothek Bamberg,SUBGOE.BAMBERG,repository,False,2016,,,,,"uni-bamberg.de,kobv.de,ubp.uni-bamberg.de,fis.uni-bamberg.de",,,cqik,providers,,,"{""id"": ""subgoe.bamberg"", ""type"": ""clients"", ""attributes"": {""name"": ""Universitätsbibliothek Bamberg"", ""symbol"": ""SUBGOE.BAMBERG"", ""year"": 2016, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""uni-bamberg.de,kobv.de,ubp.uni-bamberg.de,fis.uni-bamberg.de"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2016-07-01T07:23:35.000Z"", ""updated"": ""2021-05-28T11:21:15.000Z"", ""isActive"": false}, ""relationships"": {""provider"": {""data"": {""id"": ""cqik"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""TXVT"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.20377"", ""type"": ""prefixes""}, {""id"": ""10.20378"", ""type"": ""prefixes""}]}}}"
tib.dbt,clients,Thüringer Universitäts- und Landesbibliothek,Thüringer Universitäts- und Landesbibliothek,TIB.DBT,repository,True,2017,,,,,"db-thueringen.de,www.db-thueringen.de",,,fzct,providers,,,"{""id"": ""tib.dbt"", ""type"": ""clients"", ""attributes"": {""name"": ""Thüringer Universitäts- und Landesbibliothek"", ""symbol"": ""TIB.DBT"", ""year"": 2017, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""db-thueringen.de,www.db-thueringen.de"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2017-01-16T13:15:06.000Z"", ""updated"": ""2021-09-07T12:14:47.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""fzct"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""TIBCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.22032"", ""type"": ""prefixes""}]}}}"
tib.hu-edoc,clients,"HU Berlin - edoc-Server, Institutional Repository Humboldt-Universität zu Berlin","HU Berlin - edoc-Server, Institutional Repository Humboldt-Universität zu Berlin",TIB.HU-EDOC,repository,True,2015,,,,,edoc.hu-berlin.de,,,vlef,providers,,,"{""id"": ""tib.hu-edoc"", ""type"": ""clients"", ""attributes"": {""name"": ""HU Berlin - edoc-Server, Institutional Repository Humboldt-Universität zu Berlin"", ""symbol"": ""TIB.HU-EDOC"", ""year"": 2015, ""alternateName"": null, ""description"": null, ""language"": null, ""clientType"": ""repository"", ""domains"": ""edoc.hu-berlin.de"", ""re3data"": null, ""opendoar"": null, ""issn"": null, ""url"": null, ""created"": ""2015-09-24T08:43:48.000Z"", ""updated"": ""2020-12-18T09:12:18.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""vlef"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""TIBCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.18452"", ""type"": ""prefixes""}]}}}"
tib.jki,clients,Julius Kühn-Institut,Julius Kühn-Institut,TIB.JKI,repository,True,2011,,,,,"julius-kuehn.de,journal-kulturpflanzen.de,www.openagrar.de,*.openagrar.de,proceedevidence.info",,,bixm,providers,,,"{""id"": ""tib.jki"", ""type"": ""clients"", ""attributes"": {""name"": ""Julius Kühn-Institut"", ""symbol"": ""TIB.JKI"", ""year"": 2011, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""julius-kuehn.de,journal-kulturpflanzen.de,www.openagrar.de,*.openagrar.de,proceedevidence.info"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2011-08-11T12:59:49.000Z"", ""updated"": ""2022-05-12T07:31:54.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""bixm"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""tibco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.5073"", ""type"": ""prefixes""}, {""id"": ""10.34964"", ""type"": ""prefixes""}]}}}"
tib.mpdl,clients,Max Planck Digital Library,Max Planck Digital Library,TIB.MPDL,repository,True,2015,,,,,*,,,bmlm,providers,,,"{""id"": ""tib.mpdl"", ""type"": ""clients"", ""attributes"": {""name"": ""Max Planck Digital Library"", ""symbol"": ""TIB.MPDL"", ""year"": 2015, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2015-03-26T08:19:10.000Z"", ""updated"": ""2023-03-30T13:43:29.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""bmlm"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""tibco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.17617"", ""type"": ""prefixes""}, {""id"": ""10.17618"", ""type"": ""prefixes""}, {""id"": ""10.17872"", ""type"": ""prefixes""}]}}}"
tib.sulbdoi,clients,Universität des Saarlandes,Universität des Saarlandes,TIB.SULBDOI,repository,True,2016,,,,,"scidok.sulb.uni-saarland.de,universaar.sulb.uni-saarland.de,dspace.sulb.uni-saarland.de,publikationen.sulb.uni-saarland.de",,,vyyx,providers,,,"{""id"": ""tib.sulbdoi"", ""type"": ""clients"", ""attributes"": {""name"": ""Universität des Saarlandes"", ""symbol"": ""TIB.SULBDOI"", ""year"": 2016, ""alternateName"": null, ""description"": null, ""language"": null, ""clientType"": ""repository"", ""domains"": ""scidok.sulb.uni-saarland.de,universaar.sulb.uni-saarland.de,dspace.sulb.uni-saarland.de,publikationen.sulb.uni-saarland.de"", ""re3data"": null, ""opendoar"": null, ""issn"": null, ""url"": null, ""created"": ""2016-12-22T13:33:54.000Z"", ""updated"": ""2020-10-21T08:31:07.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""vyyx"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""TIBCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.22028"", ""type"": ""prefixes""}]}}}"
tib.tudo,clients,Technische Universität Dortmund,Technische Universität Dortmund,TIB.TUDO,repository,True,2014,,,,,"sfb876.tu-dortmund.de,Archiv.tu-dortmund.de,eldorado.tu-dortmund.de,ewit.ccb.tu-dortmund.de,pub.ub.tu-dortmund.de,ganter.chemie.tu-dortmund.de,fdm.tu-dortmund.de,data.tu-dortmund.de,*.data.tu-dortmund.de,omp.hbz-nrw.de,omp.wirkner-tal.de",,,lfdk,providers,,,"{""id"": ""tib.tudo"", ""type"": ""clients"", ""attributes"": {""name"": ""Technische Universität Dortmund"", ""symbol"": ""TIB.TUDO"", ""year"": 2014, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""sfb876.tu-dortmund.de,Archiv.tu-dortmund.de,eldorado.tu-dortmund.de,ewit.ccb.tu-dortmund.de,pub.ub.tu-dortmund.de,ganter.chemie.tu-dortmund.de,fdm.tu-dortmund.de,data.tu-dortmund.de,*.data.tu-dortmund.de,omp.hbz-nrw.de,omp.wirkner-tal.de"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2014-06-27T09:43:16.000Z"", ""updated"": ""2025-09-11T12:04:24.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""lfdk"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""hbzco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.15467"", ""type"": ""prefixes""}, {""id"": ""10.17877"", ""type"": ""prefixes""}]}}}"
tib.uber,clients,Universitätsbibliothek Erlangen-Nürnberg,Universitätsbibliothek Erlangen-Nürnberg,TIB.UBER,repository,True,2017,,,,,"opus4.kobv.de,open.fau.de",,,jofv,providers,,,"{""id"": ""tib.uber"", ""type"": ""clients"", ""attributes"": {""name"": ""Universitätsbibliothek Erlangen-Nürnberg"", ""symbol"": ""TIB.UBER"", ""year"": 2017, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""opus4.kobv.de,open.fau.de"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2017-10-20T11:17:14.000Z"", ""updated"": ""2023-09-19T15:09:12.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""jofv"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""tibco"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.25593"", ""type"": ""prefixes""}]}}}"
tib.ubs,clients,Universitätsbibliothek Stuttgart,Universitätsbibliothek Stuttgart,TIB.UBS,repository,True,2015,,,,,*.uni-stuttgart.de,,,hpvr,providers,,,"{""id"": ""tib.ubs"", ""type"": ""clients"", ""attributes"": {""name"": ""Universitätsbibliothek Stuttgart"", ""symbol"": ""TIB.UBS"", ""year"": 2015, ""alternateName"": null, ""description"": null, ""language"": [], ""clientType"": ""repository"", ""domains"": ""*.uni-stuttgart.de"", ""re3data"": null, ""opendoar"": null, ""issn"": {}, ""url"": null, ""created"": ""2015-12-16T13:21:07.000Z"", ""updated"": ""2020-12-18T08:35:49.000Z"", ""isActive"": true}, ""relationships"": {""provider"": {""data"": {""id"": ""hpvr"", ""type"": ""providers""}}, ""consortium"": {""data"": {""id"": ""TIBCO"", ""type"": ""providers""}}, ""prefixes"": {""data"": [{""id"": ""10.18419"", ""type"": ""prefixes""}]}}}"
